store,item,date,current_sales,baseline_sales,uplift_pct,uplift_amount,performance_category,performance_by_amount,is_top_performer,is_underperformer,has_actual_data
8,10,2019-01-06,89.81818181818181,80.83636363636363,11.11,8.98,Average Performer,$+8.98 (+11.1% from baseline),False,False,True
1,6,2019-01-06,53.06078860898138,47.75470974808324,11.11,5.31,Average Performer,$+5.31 (+11.1% from baseline),False,False,True
8,25,2019-01-06,99.24479737130339,89.32031763417305,11.11,9.92,Average Performer,$+9.92 (+11.1% from baseline),False,False,True
2,34,2019-01-06,33.09145673603505,29.782311062431546,11.11,3.31,Average Performer,$+3.31 (+11.1% from baseline),False,False,True
2,25,2019-01-06,103.42606790799562,93.08346111719605,11.11,10.34,Average Performer,$+10.34 (+11.1% from baseline),False,False,True
4,46,2019-01-06,61.42004381161008,55.27803943044907,11.11,6.14,Average Performer,$+6.14 (+11.1% from baseline),False,False,True
6,23,2019-01-06,22.246440306681272,20.021796276013145,11.11,2.22,Average Performer,$+2.22 (+11.1% from baseline),False,False,True
1,36,2019-01-06,69.30996714129245,62.3789704271632,11.11,6.93,Average Performer,$+6.93 (+11.1% from baseline),False,False,True
6,25,2019-01-06,61.36418400876232,55.22776560788609,11.11,6.14,Average Performer,$+6.14 (+11.1% from baseline),False,False,True
7,40,2019-01-06,20.39485213581599,18.355366922234392,11.11,2.04,Average Performer,$+2.04 (+11.1% from baseline),False,False,True
10,33,2019-01-06,78.36473165388828,70.52825848849946,11.11,7.84,Average Performer,$+7.84 (+11.1% from baseline),False,False,True
7,22,2019-01-06,56.02354874041621,50.42119386637459,11.11,5.6,Average Performer,$+5.60 (+11.1% from baseline),False,False,True
1,15,2019-01-06,79.68072289156626,71.71265060240964,11.11,7.97,Average Performer,$+7.97 (+11.1% from baseline),False,False,True
9,14,2019-01-06,61.45837897042716,55.312541073384445,11.11,6.15,Average Performer,$+6.15 (+11.1% from baseline),False,False,True
9,31,2019-01-06,61.604052573932094,55.443647316538886,11.11,6.16,Average Performer,$+6.16 (+11.1% from baseline),False,False,True
1,22,2019-01-06,72.78148959474261,65.50334063526834,11.11,7.28,Average Performer,$+7.28 (+11.1% from baseline),False,False,True
1,21,2019-01-06,36.1763417305586,32.558707557502736,11.11,3.62,Average Performer,$+3.62 (+11.1% from baseline),False,False,True
10,48,2019-01-06,57.814895947426066,52.033406352683464,11.11,5.78,Average Performer,$+5.78 (+11.1% from baseline),False,False,True
10,31,2019-01-06,65.94906900328587,59.35416210295728,11.11,6.59,Average Performer,$+6.59 (+11.1% from baseline),False,False,True
9,40,2019-01-06,30.697152245345016,27.627437020810515,11.11,3.07,Average Performer,$+3.07 (+11.1% from baseline),False,False,True
1,32,2019-01-06,39.83789704271632,35.85410733844469,11.11,3.98,Average Performer,$+3.98 (+11.1% from baseline),False,False,True
9,47,2019-01-06,23.00328587075575,20.702957283680174,11.11,2.3,Average Performer,$+2.30 (+11.1% from baseline),False,False,True
2,6,2019-01-06,74.94523548740416,67.45071193866374,11.11,7.49,Average Performer,$+7.49 (+11.1% from baseline),False,False,True
10,6,2019-01-06,65.61226725082146,59.05104052573932,11.11,6.56,Average Performer,$+6.56 (+11.1% from baseline),False,False,True
4,28,2019-01-06,92.552573932092,83.29731653888281,11.11,9.26,Average Performer,$+9.26 (+11.1% from baseline),False,False,True
8,20,2019-01-06,58.0460021905805,52.24140197152245,11.11,5.8,Average Performer,$+5.80 (+11.1% from baseline),False,False,True
9,34,2019-01-06,27.07393209200438,24.366538882803944,11.11,2.71,Average Performer,$+2.71 (+11.1% from baseline),False,False,True
8,2,2019-01-06,71.6566265060241,64.49096385542168,11.11,7.17,Average Performer,$+7.17 (+11.1% from baseline),False,False,True
4,34,2019-01-06,27.001095290251918,24.300985761226727,11.11,2.7,Average Performer,$+2.70 (+11.1% from baseline),False,False,True
3,14,2019-01-06,66.84118291347207,60.157064622124864,11.11,6.68,Average Performer,$+6.68 (+11.1% from baseline),False,False,True
10,33,2019-01-06,78.36473165388828,70.52825848849946,11.11,7.84,Average Performer,$+7.84 (+11.1% from baseline),False,False,True
3,48,2019-01-06,58.700985761226725,52.830887185104054,11.11,5.87,Average Performer,$+5.87 (+11.1% from baseline),False,False,True
6,50,2019-01-06,50.516429353778754,45.46478641840088,11.11,5.05,Average Performer,$+5.05 (+11.1% from baseline),False,False,True
1,47,2019-01-06,19.81434830230011,17.8329134720701,11.11,1.98,Average Performer,$+1.98 (+11.1% from baseline),False,False,True
10,39,2019-01-06,49.40087623220153,44.46078860898138,11.11,4.94,Average Performer,$+4.94 (+11.1% from baseline),False,False,True
8,10,2019-01-06,89.81818181818181,80.83636363636363,11.11,8.98,Average Performer,$+8.98 (+11.1% from baseline),False,False,True
4,14,2019-01-07,61.75684556407448,55.581161007667035,11.11,6.18,Average Performer,$+6.18 (+11.1% from baseline),False,False,True
7,19,2019-01-07,28.180175246440307,25.362157721796276,11.11,2.82,Average Performer,$+2.82 (+11.1% from baseline),False,False,True
1,28,2019-01-07,79.56681270536693,71.61013143483024,11.11,7.96,Average Performer,$+7.96 (+11.1% from baseline),False,False,True
7,38,2019-01-07,55.81982475355969,50.23784227820372,11.11,5.58,Average Performer,$+5.58 (+11.1% from baseline),False,False,True
8,43,2019-01-07,62.9802847754655,56.68225629791895,11.11,6.3,Average Performer,$+6.30 (+11.1% from baseline),False,False,True
3,7,2019-01-07,66.64786418400877,59.983077765607895,11.11,6.66,Average Performer,$+6.66 (+11.1% from baseline),False,False,True
6,22,2019-01-07,61.030668127053666,54.9276013143483,11.11,6.1,Average Performer,$+6.10 (+11.1% from baseline),False,False,True
3,30,2019-01-07,45.948521358159915,41.353669222343925,11.11,4.59,Average Performer,$+4.59 (+11.1% from baseline),False,False,True
2,43,2019-01-07,65.78532311062432,59.20679079956189,11.11,6.58,Average Performer,$+6.58 (+11.1% from baseline),False,False,True
4,47,2019-01-07,23.1144578313253,20.80301204819277,11.11,2.31,Average Performer,$+2.31 (+11.1% from baseline),False,False,True
5,18,2019-01-07,64.08050383351588,57.67245345016429,11.11,6.41,Average Performer,$+6.41 (+11.1% from baseline),False,False,True
7,32,2019-01-07,30.66867469879518,27.60180722891566,11.11,3.07,Average Performer,$+3.07 (+11.1% from baseline),False,False,True
1,18,2019-01-07,76.34556407447974,68.71100766703177,11.11,7.63,Average Performer,$+7.63 (+11.1% from baseline),False,False,True
6,25,2019-01-07,61.36418400876232,55.22776560788609,11.11,6.14,Average Performer,$+6.14 (+11.1% from baseline),False,False,True
4,44,2019-01-07,30.95235487404162,27.85711938663746,11.11,3.1,Average Performer,$+3.10 (+11.1% from baseline),False,False,True
10,39,2019-01-07,49.40087623220153,44.46078860898138,11.11,4.94,Average Performer,$+4.94 (+11.1% from baseline),False,False,True
8,29,2019-01-07,85.23165388828039,76.70848849945236,11.11,8.52,Average Performer,$+8.52 (+11.1% from baseline),False,False,True
9,44,2019-01-07,30.968236582694413,27.871412924424973,11.11,3.1,Average Performer,$+3.10 (+11.1% from baseline),False,False,True
2,8,2019-01-07,99.09036144578313,89.18132530120482,11.11,9.91,Average Performer,$+9.91 (+11.1% from baseline),False,False,True
4,26,2019-01-07,49.90197152245345,44.91177437020811,11.11,4.99,Average Performer,$+4.99 (+11.1% from baseline),False,False,True
7,49,2019-01-07,20.40635268346112,18.365717415115007,11.11,2.04,Average Performer,$+2.04 (+11.1% from baseline),False,False,True
7,15,2019-01-07,61.13910186199343,55.02519167579409,11.11,6.11,Average Performer,$+6.11 (+11.1% from baseline),False,False,True
7,49,2019-01-07,20.40635268346112,18.365717415115007,11.11,2.04,Average Performer,$+2.04 (+11.1% from baseline),False,False,True
3,24,2019-01-07,75.1538882803943,67.63849945235486,11.11,7.52,Average Performer,$+7.52 (+11.1% from baseline),False,False,True
7,48,2019-01-07,35.62431544359255,32.061883899233294,11.11,3.56,Average Performer,$+3.56 (+11.1% from baseline),False,False,True
3,24,2019-01-07,75.1538882803943,67.63849945235486,11.11,7.52,Average Performer,$+7.52 (+11.1% from baseline),False,False,True
3,28,2019-01-07,100.1434830230011,90.12913472070099,11.11,10.01,Average Performer,$+10.01 (+11.1% from baseline),False,False,True
1,42,2019-01-07,33.10569550930997,29.79512595837897,11.11,3.31,Average Performer,$+3.31 (+11.1% from baseline),False,False,True
2,12,2019-01-07,89.35049288061336,80.41544359255202,11.11,8.94,Average Performer,$+8.94 (+11.1% from baseline),False,False,True
10,49,2019-01-07,33.032311062431546,29.729079956188393,11.11,3.3,Average Performer,$+3.30 (+11.1% from baseline),False,False,True
2,40,2019-01-07,37.57064622124863,33.813581599123765,11.11,3.76,Average Performer,$+3.76 (+11.1% from baseline),False,False,True
7,28,2019-01-07,61.104052573932094,54.99364731653888,11.11,6.11,Average Performer,$+6.11 (+11.1% from baseline),False,False,True
5,43,2019-01-07,39.1631982475356,35.24687842278204,11.11,3.92,Average Performer,$+3.92 (+11.1% from baseline),False,False,True
4,24,2019-01-07,69.11938663745893,62.20744797371304,11.11,6.91,Average Performer,$+6.91 (+11.1% from baseline),False,False,True
2,35,2019-01-08,84.66265060240964,76.19638554216868,11.11,8.47,Average Performer,$+8.47 (+11.1% from baseline),False,False,True
7,4,2019-01-08,15.35815991237678,13.822343921139101,11.11,1.54,Average Performer,$+1.54 (+11.1% from baseline),False,False,True
2,42,2019-01-08,47.36801752464403,42.63121577217963,11.11,4.74,Average Performer,$+4.74 (+11.1% from baseline),False,False,True
8,8,2019-01-08,94.46111719605696,85.01500547645126,11.11,9.45,Average Performer,$+9.45 (+11.1% from baseline),False,False,True
1,2,2019-01-08,53.14895947426068,47.83406352683461,11.11,5.31,Average Performer,$+5.31 (+11.1% from baseline),False,False,True
5,25,2019-01-08,61.20043811610077,55.080394304490696,11.11,6.12,Average Performer,$+6.12 (+11.1% from baseline),False,False,True
5,17,2019-01-08,25.06736035049288,22.560624315443594,11.11,2.51,Average Performer,$+2.51 (+11.1% from baseline),False,False,True
4,44,2019-01-08,30.95235487404162,27.85711938663746,11.11,3.1,Average Performer,$+3.10 (+11.1% from baseline),False,False,True
7,22,2019-01-08,56.02354874041621,50.42119386637459,11.11,5.6,Average Performer,$+5.60 (+11.1% from baseline),False,False,True
3,49,2019-01-08,33.25958378970427,29.933625410733846,11.11,3.33,Average Performer,$+3.33 (+11.1% from baseline),False,False,True
5,25,2019-01-08,61.20043811610077,55.080394304490696,11.11,6.12,Average Performer,$+6.12 (+11.1% from baseline),False,False,True
8,38,2019-01-08,98.94797371303396,89.05317634173056,11.11,9.89,Average Performer,$+9.89 (+11.1% from baseline),False,False,True
7,31,2019-01-08,41.015334063526836,36.91380065717416,11.11,4.1,Average Performer,$+4.10 (+11.1% from baseline),False,False,True
4,31,2019-01-08,61.30887185104053,55.17798466593648,11.11,6.13,Average Performer,$+6.13 (+11.1% from baseline),False,False,True
10,3,2019-01-08,41.113362541073386,37.00202628696605,11.11,4.11,Average Performer,$+4.11 (+11.1% from baseline),False,False,True
6,27,2019-01-08,16.809419496166484,15.128477546549837,11.11,1.68,Average Performer,$+1.68 (+11.1% from baseline),False,False,True
3,8,2019-01-08,87.51752464403067,78.7657721796276,11.11,8.75,Average Performer,$+8.75 (+11.1% from baseline),False,False,True
6,37,2019-01-08,22.43209200438116,20.188882803943045,11.11,2.24,Average Performer,$+2.24 (+11.1% from baseline),False,False,True
8,41,2019-01-08,27.03614457831325,24.332530120481927,11.11,2.7,Average Performer,$+2.70 (+11.1% from baseline),False,False,True
3,45,2019-01-08,91.85104052573932,82.66593647316539,11.11,9.19,Average Performer,$+9.19 (+11.1% from baseline),False,False,True
5,30,2019-01-08,30.738773274917854,27.664895947426068,11.11,3.07,Average Performer,$+3.07 (+11.1% from baseline),False,False,True
10,40,2019-01-08,32.97809419496166,29.6802847754655,11.11,3.3,Average Performer,$+3.30 (+11.1% from baseline),False,False,True
8,26,2019-01-08,58.62212486308872,52.75991237677985,11.11,5.86,Average Performer,$+5.86 (+11.1% from baseline),False,False,True
4,49,2019-01-08,30.840635268346112,27.7565717415115,11.11,3.08,Average Performer,$+3.08 (+11.1% from baseline),False,False,True
4,44,2019-01-08,30.95235487404162,27.85711938663746,11.11,3.1,Average Performer,$+3.10 (+11.1% from baseline),False,False,True
3,15,2019-01-08,100.42332968236583,90.38099671412925,11.11,10.04,Average Performer,$+10.04 (+11.1% from baseline),False,False,True
8,9,2019-01-08,63.19331872946331,56.87398685651698,11.11,6.32,Average Performer,$+6.32 (+11.1% from baseline),False,False,True
6,30,2019-01-08,30.665936473165388,27.59934282584885,11.11,3.07,Average Performer,$+3.07 (+11.1% from baseline),False,False,True
3,43,2019-01-08,58.19769989047097,52.377929901423876,11.11,5.82,Average Performer,$+5.82 (+11.1% from baseline),False,False,True
2,7,2019-01-08,75.05859802847755,67.5527382256298,11.11,7.51,Average Performer,$+7.51 (+11.1% from baseline),False,False,True
4,42,2019-01-08,38.539978094194964,34.68598028477547,11.11,3.85,Average Performer,$+3.85 (+11.1% from baseline),False,False,True
9,16,2019-01-08,26.997809419496168,24.298028477546552,11.11,2.7,Average Performer,$+2.70 (+11.1% from baseline),False,False,True
7,31,2019-01-08,41.015334063526836,36.91380065717416,11.11,4.1,Average Performer,$+4.10 (+11.1% from baseline),False,False,True
4,37,2019-01-08,30.736582694414018,27.662924424972616,11.11,3.07,Average Performer,$+3.07 (+11.1% from baseline),False,False,True
2,3,2019-01-08,46.99233296823658,42.293099671412925,11.11,4.7,Average Performer,$+4.70 (+11.1% from baseline),False,False,True
8,43,2019-01-08,62.9802847754655,56.68225629791895,11.11,6.3,Average Performer,$+6.30 (+11.1% from baseline),False,False,True
9,17,2019-01-08,34.7486308871851,31.27376779846659,11.11,3.47,Average Performer,$+3.47 (+11.1% from baseline),False,False,True
2,5,2019-01-08,23.54052573932092,21.18647316538883,11.11,2.35,Average Performer,$+2.35 (+11.1% from baseline),False,False,True
3,23,2019-01-08,33.38992332968237,30.050930996714133,11.11,3.34,Average Performer,$+3.34 (+11.1% from baseline),False,False,True
7,5,2019-01-08,12.733844468784227,11.460460021905805,11.11,1.27,Average Performer,$+1.27 (+11.1% from baseline),False,False,True
4,41,2019-01-08,23.168127053669224,20.851314348302303,11.11,2.32,Average Performer,$+2.32 (+11.1% from baseline),False,False,True
2,25,2019-01-08,103.42606790799562,93.08346111719605,11.11,10.34,Average Performer,$+10.34 (+11.1% from baseline),False,False,True
9,50,2019-01-08,69.30832420591457,62.377491785323116,11.11,6.93,Average Performer,$+6.93 (+11.1% from baseline),False,False,True
10,4,2019-01-08,24.721248630887185,22.249123767798466,11.11,2.47,Average Performer,$+2.47 (+11.1% from baseline),False,False,True
5,49,2019-01-08,22.37185104052574,20.134665936473166,11.11,2.24,Average Performer,$+2.24 (+11.1% from baseline),False,False,True
1,1,2019-01-08,19.971522453450163,17.974370208105146,11.11,2.0,Average Performer,$+2.00 (+11.1% from baseline),False,False,True
2,37,2019-01-08,37.359255202628695,33.62332968236583,11.11,3.74,Average Performer,$+3.74 (+11.1% from baseline),False,False,True
8,2,2019-01-08,71.6566265060241,64.49096385542168,11.11,7.17,Average Performer,$+7.17 (+11.1% from baseline),False,False,True
9,46,2019-01-08,62.010952902519165,55.80985761226725,11.11,6.2,Average Performer,$+6.20 (+11.1% from baseline),False,False,True
4,50,2019-01-09,68.92168674698796,62.029518072289164,11.11,6.89,Average Performer,$+6.89 (+11.1% from baseline),False,False,True
1,5,2019-01-09,16.612814895947427,14.951533406352684,11.11,1.66,Average Performer,$+1.66 (+11.1% from baseline),False,False,True
5,37,2019-01-09,22.289156626506024,20.06024096385542,11.11,2.23,Average Performer,$+2.23 (+11.1% from baseline),False,False,True
2,28,2019-01-09,112.63800657174151,101.37420591456737,11.11,11.26,Average Performer,$+11.26 (+11.1% from baseline),False,False,True
4,25,2019-01-09,85.02245345016429,76.52020810514786,11.11,8.5,Average Performer,$+8.50 (+11.1% from baseline),False,False,True
1,40,2019-01-09,26.44359255202629,23.79923329682366,11.11,2.64,Average Performer,$+2.64 (+11.1% from baseline),False,False,True
10,3,2019-01-09,41.113362541073386,37.00202628696605,11.11,4.11,Average Performer,$+4.11 (+11.1% from baseline),False,False,True
10,20,2019-01-09,53.23986856516977,47.9158817086528,11.11,5.32,Average Performer,$+5.32 (+11.1% from baseline),False,False,True
6,22,2019-01-09,61.030668127053666,54.9276013143483,11.11,6.1,Average Performer,$+6.10 (+11.1% from baseline),False,False,True
7,36,2019-01-09,53.555312157721794,48.19978094194961,11.11,5.36,Average Performer,$+5.36 (+11.1% from baseline),False,False,True
3,20,2019-01-09,54.24370208105148,48.819331872946336,11.11,5.42,Average Performer,$+5.42 (+11.1% from baseline),False,False,True
7,25,2019-01-09,56.3986856516977,50.75881708652793,11.11,5.64,Average Performer,$+5.64 (+11.1% from baseline),False,False,True
5,50,2019-01-09,50.31927710843374,45.28734939759037,11.11,5.03,Average Performer,$+5.03 (+11.1% from baseline),False,False,True
3,49,2019-01-09,33.25958378970427,29.933625410733846,11.11,3.33,Average Performer,$+3.33 (+11.1% from baseline),False,False,True
10,5,2019-01-09,20.637458926615555,18.573713033954,11.11,2.06,Average Performer,$+2.06 (+11.1% from baseline),False,False,True
10,10,2019-01-09,82.23220153340635,74.00898138006572,11.11,8.22,Average Performer,$+8.22 (+11.1% from baseline),False,False,True
7,47,2019-01-09,15.479189485213581,13.931270536692223,11.11,1.55,Average Performer,$+1.55 (+11.1% from baseline),False,False,True
4,2,2019-01-09,61.715224534501644,55.54370208105148,11.11,6.17,Average Performer,$+6.17 (+11.1% from baseline),False,False,True
2,13,2019-01-09,107.90306681270536,97.11276013143483,11.11,10.79,Average Performer,$+10.79 (+11.1% from baseline),False,False,True
5,22,2019-01-09,61.38828039430449,55.24945235487404,11.11,6.14,Average Performer,$+6.14 (+11.1% from baseline),False,False,True
7,4,2019-01-09,15.35815991237678,13.822343921139101,11.11,1.54,Average Performer,$+1.54 (+11.1% from baseline),False,False,True
4,15,2019-01-09,92.6538882803943,83.38849945235486,11.11,9.27,Average Performer,$+9.27 (+11.1% from baseline),False,False,True
2,44,2019-01-09,37.785870755750274,34.00728368017525,11.11,3.78,Average Performer,$+3.78 (+11.1% from baseline),False,False,True
4,49,2019-01-09,30.840635268346112,27.7565717415115,11.11,3.08,Average Performer,$+3.08 (+11.1% from baseline),False,False,True
6,11,2019-01-09,53.031763417305584,47.72858707557503,11.11,5.3,Average Performer,$+5.30 (+11.1% from baseline),False,False,True
8,32,2019-01-09,54.00492880613363,48.604435925520264,11.11,5.4,Average Performer,$+5.40 (+11.1% from baseline),False,False,True
9,47,2019-01-09,23.00328587075575,20.702957283680174,11.11,2.3,Average Performer,$+2.30 (+11.1% from baseline),False,False,True
5,33,2019-01-09,53.15717415115005,47.84145673603505,11.11,5.32,Average Performer,$+5.32 (+11.1% from baseline),False,False,True
6,42,2019-01-09,27.893209200438115,25.103888280394305,11.11,2.79,Average Performer,$+2.79 (+11.1% from baseline),False,False,True
1,22,2019-01-09,72.78148959474261,65.50334063526834,11.11,7.28,Average Performer,$+7.28 (+11.1% from baseline),False,False,True
9,36,2019-01-09,81.44797371303396,73.30317634173056,11.11,8.14,Average Performer,$+8.14 (+11.1% from baseline),False,False,True
9,28,2019-01-09,92.78751369112815,83.50876232201534,11.11,9.28,Average Performer,$+9.28 (+11.1% from baseline),False,False,True
8,36,2019-01-09,94.3658269441402,84.92924424972618,11.11,9.44,Average Performer,$+9.44 (+11.1% from baseline),False,False,True
7,1,2019-01-09,15.159364731653888,13.6434282584885,11.11,1.52,Average Performer,$+1.52 (+11.1% from baseline),False,False,True
8,16,2019-01-09,31.50985761226725,28.358871851040526,11.11,3.15,Average Performer,$+3.15 (+11.1% from baseline),False,False,True
6,12,2019-01-09,52.872398685651696,47.58515881708653,11.11,5.29,Average Performer,$+5.29 (+11.1% from baseline),False,False,True
4,25,2019-01-09,85.02245345016429,76.52020810514786,11.11,8.5,Average Performer,$+8.50 (+11.1% from baseline),False,False,True
5,38,2019-01-09,61.34830230010953,55.213472070098575,11.11,6.13,Average Performer,$+6.13 (+11.1% from baseline),False,False,True
4,50,2019-01-09,68.92168674698796,62.029518072289164,11.11,6.89,Average Performer,$+6.89 (+11.1% from baseline),False,False,True
8,31,2019-01-09,71.97754654983571,64.77979189485214,11.11,7.2,Average Performer,$+7.20 (+11.1% from baseline),False,False,True
8,14,2019-01-09,71.60295728368017,64.44266155531216,11.11,7.16,Average Performer,$+7.16 (+11.1% from baseline),False,False,True
5,9,2019-01-09,38.83734939759036,34.95361445783132,11.11,3.88,Average Performer,$+3.88 (+11.1% from baseline),False,False,True
5,18,2019-01-09,64.08050383351588,57.67245345016429,11.11,6.41,Average Performer,$+6.41 (+11.1% from baseline),False,False,True
3,46,2019-01-09,66.74808324205915,60.07327491785324,11.11,6.67,Average Performer,$+6.67 (+11.1% from baseline),False,False,True
2,6,2019-01-09,74.94523548740416,67.45071193866374,11.11,7.49,Average Performer,$+7.49 (+11.1% from baseline),False,False,True
3,35,2019-01-10,74.62322015334064,67.16089813800657,11.11,7.46,Average Performer,$+7.46 (+11.1% from baseline),False,False,True
2,11,2019-01-10,89.30996714129245,80.37897042716321,11.11,8.93,Average Performer,$+8.93 (+11.1% from baseline),False,False,True
1,21,2019-01-10,36.1763417305586,32.558707557502736,11.11,3.62,Average Performer,$+3.62 (+11.1% from baseline),False,False,True
5,32,2019-01-10,33.25739320920044,29.931653888280394,11.11,3.33,Average Performer,$+3.33 (+11.1% from baseline),False,False,True
2,20,2019-01-10,60.97809419496166,54.8802847754655,11.11,6.1,Average Performer,$+6.10 (+11.1% from baseline),False,False,True
5,27,2019-01-10,16.763417305585982,15.087075575027384,11.11,1.68,Average Performer,$+1.68 (+11.1% from baseline),False,False,True
2,31,2019-01-10,75.27656078860898,67.74890470974807,11.11,7.53,Average Performer,$+7.53 (+11.1% from baseline),False,False,True
8,26,2019-01-10,58.62212486308872,52.75991237677985,11.11,5.86,Average Performer,$+5.86 (+11.1% from baseline),False,False,True
3,8,2019-01-10,87.51752464403067,78.7657721796276,11.11,8.75,Average Performer,$+8.75 (+11.1% from baseline),False,False,True
9,28,2019-01-10,92.78751369112815,83.50876232201534,11.11,9.28,Average Performer,$+9.28 (+11.1% from baseline),False,False,True
1,5,2019-01-10,16.612814895947427,14.951533406352684,11.11,1.66,Average Performer,$+1.66 (+11.1% from baseline),False,False,True
5,4,2019-01-10,16.776560788608982,15.098904709748085,11.11,1.68,Average Performer,$+1.68 (+11.1% from baseline),False,False,True
1,3,2019-01-10,33.20810514786418,29.887294633077765,11.11,3.32,Average Performer,$+3.32 (+11.1% from baseline),False,False,True
7,20,2019-01-10,33.2513691128149,29.92623220153341,11.11,3.33,Average Performer,$+3.33 (+11.1% from baseline),False,False,True
6,19,2019-01-10,30.484118291347208,27.435706462212487,11.11,3.05,Average Performer,$+3.05 (+11.1% from baseline),False,False,True
4,9,2019-01-10,54.04381161007667,48.63943044906901,11.11,5.4,Average Performer,$+5.40 (+11.1% from baseline),False,False,True
9,49,2019-01-10,31.052573932092006,27.947316538882806,11.11,3.11,Average Performer,$+3.11 (+11.1% from baseline),False,False,True
9,45,2019-01-10,85.09364731653888,76.58428258488499,11.11,8.51,Average Performer,$+8.51 (+11.1% from baseline),False,False,True
10,46,2019-01-10,66.04654983570646,59.44189485213581,11.11,6.6,Average Performer,$+6.60 (+11.1% from baseline),False,False,True
7,18,2019-01-10,58.74589266155531,52.87130339539978,11.11,5.87,Average Performer,$+5.87 (+11.1% from baseline),False,False,True
7,37,2019-01-10,20.249726177437022,18.22475355969332,11.11,2.02,Average Performer,$+2.02 (+11.1% from baseline),False,False,True
2,49,2019-01-10,37.71193866374589,33.9407447973713,11.11,3.77,Average Performer,$+3.77 (+11.1% from baseline),False,False,True
6,10,2019-01-10,55.56516976998905,50.00865279299014,11.11,5.56,Average Performer,$+5.56 (+11.1% from baseline),False,False,True
7,20,2019-01-10,33.2513691128149,29.92623220153341,11.11,3.33,Average Performer,$+3.33 (+11.1% from baseline),False,False,True
5,31,2019-01-10,44.698247535596934,40.22842278203724,11.11,4.47,Average Performer,$+4.47 (+11.1% from baseline),False,False,True
3,35,2019-01-10,74.62322015334064,67.16089813800657,11.11,7.46,Average Performer,$+7.46 (+11.1% from baseline),False,False,True
10,46,2019-01-10,66.04654983570646,59.44189485213581,11.11,6.6,Average Performer,$+6.60 (+11.1% from baseline),False,False,True
4,1,2019-01-10,22.93866374589266,20.644797371303397,11.11,2.29,Average Performer,$+2.29 (+11.1% from baseline),False,False,True
8,14,2019-01-10,71.60295728368017,64.44266155531216,11.11,7.16,Average Performer,$+7.16 (+11.1% from baseline),False,False,True
6,31,2019-01-10,44.63088718510405,40.167798466593645,11.11,4.46,Average Performer,$+4.46 (+11.1% from baseline),False,False,True
1,12,2019-01-10,63.23384446878423,56.910460021905806,11.11,6.32,Average Performer,$+6.32 (+11.1% from baseline),False,False,True
5,14,2019-01-10,44.91237677984666,40.421139101861996,11.11,4.49,Average Performer,$+4.49 (+11.1% from baseline),False,False,True
10,27,2019-01-10,24.701533406352684,22.231380065717417,11.11,2.47,Average Performer,$+2.47 (+11.1% from baseline),False,False,True
3,8,2019-01-10,87.51752464403067,78.7657721796276,11.11,8.75,Average Performer,$+8.75 (+11.1% from baseline),False,False,True
10,26,2019-01-10,53.71741511500548,48.345673603504935,11.11,5.37,Average Performer,$+5.37 (+11.1% from baseline),False,False,True
1,3,2019-01-10,33.20810514786418,29.887294633077765,11.11,3.32,Average Performer,$+3.32 (+11.1% from baseline),False,False,True
3,17,2019-01-10,37.75301204819277,33.977710843373494,11.11,3.78,Average Performer,$+3.78 (+11.1% from baseline),False,False,True
9,21,2019-01-11,42.575027382256295,38.31752464403067,11.11,4.26,Average Performer,$+4.26 (+11.1% from baseline),False,False,True
4,34,2019-01-11,27.001095290251918,24.300985761226727,11.11,2.7,Average Performer,$+2.70 (+11.1% from baseline),False,False,True
9,36,2019-01-11,81.44797371303396,73.30317634173056,11.11,8.14,Average Performer,$+8.14 (+11.1% from baseline),False,False,True
4,6,2019-01-11,61.27053669222344,55.143483023001096,11.11,6.13,Average Performer,$+6.13 (+11.1% from baseline),False,False,True
9,46,2019-01-11,62.010952902519165,55.80985761226725,11.11,6.2,Average Performer,$+6.20 (+11.1% from baseline),False,False,True
7,44,2019-01-11,20.44633077765608,18.401697699890473,11.11,2.04,Average Performer,$+2.04 (+11.1% from baseline),False,False,True
10,19,2019-01-11,45.36473165388828,40.82825848849945,11.11,4.54,Average Performer,$+4.54 (+11.1% from baseline),False,False,True
5,27,2019-01-11,16.763417305585982,15.087075575027384,11.11,1.68,Average Performer,$+1.68 (+11.1% from baseline),False,False,True
1,22,2019-01-11,72.78148959474261,65.50334063526834,11.11,7.28,Average Performer,$+7.28 (+11.1% from baseline),False,False,True
6,36,2019-01-11,58.86199342825849,52.97579408543264,11.11,5.89,Average Performer,$+5.89 (+11.1% from baseline),False,False,True
10,48,2019-01-11,57.814895947426066,52.033406352683464,11.11,5.78,Average Performer,$+5.78 (+11.1% from baseline),False,False,True
10,35,2019-01-11,73.6434830230011,66.279134720701,11.11,7.36,Average Performer,$+7.36 (+11.1% from baseline),False,False,True
8,9,2019-01-11,63.19331872946331,56.87398685651698,11.11,6.32,Average Performer,$+6.32 (+11.1% from baseline),False,False,True
10,40,2019-01-11,32.97809419496166,29.6802847754655,11.11,3.3,Average Performer,$+3.30 (+11.1% from baseline),False,False,True
9,17,2019-01-11,34.7486308871851,31.27376779846659,11.11,3.47,Average Performer,$+3.47 (+11.1% from baseline),False,False,True
3,28,2019-01-11,100.1434830230011,90.12913472070099,11.11,10.01,Average Performer,$+10.01 (+11.1% from baseline),False,False,True
